27,12	,	72443	,	-39775	,	-22403	,	-0.77354956	,	0
27,12	,	72460	,	-39782	,	-22421	,	-0.76571906	,	0
27,12	,	72492	,	-39777	,	-22410	,	-0.40559202	,	0
27,12	,	72507	,	-39784	,	-22391	,	0.036633104	,	0
27,12	,	72523	,	-39783	,	-22408	,	0.3645237	,	0
27,12	,	72555	,	-39786	,	-22420	,	0.45143363	,	0
27,12	,	72571	,	-39796	,	-22418	,	0.20617664	,	0
27,12	,	72587	,	-39805	,	-22411	,	-0.5116735	,	0
27,12	,	72619	,	-39813	,	-22413	,	-1.8653389	,	0
27,12	,	72635	,	-39825	,	-22420	,	-3.932543	,	0
27,12	,	72652	,	-39837	,	-22424	,	-6.70015	,	0
27,12	,	72667	,	-39831	,	-22420	,	-10.011228	,	0
27,12	,	72700	,	-39836	,	-22434	,	-13.440028	,	0
27,12	,	72716	,	-39833	,	-22430	,	-16.406767	,	0
27,12	,	72732	,	-39850	,	-22426	,	-18.505558	,	0
27,12	,	72764	,	-39859	,	-22434	,	-19.732674	,	0
27,12	,	72780	,	-39863	,	-22435	,	-20.377613	,	0
27,12	,	72795	,	-39872	,	-22428	,	-20.718853	,	0
27,12	,	72827	,	-39844	,	-22439	,	-20.760658	,	0
27,12	,	72843	,	-39838	,	-22421	,	-20.075794	,	0
27,12	,	72859	,	-39807	,	-22416	,	-17.986362	,	2
27,12	,	72891	,	-39787	,	-22415	,	-13.891105	,	4
27,12	,	72907	,	-39781	,	-22409	,	-7.5586205	,	6
27,12	,	72923	,	-39778	,	-22407	,	0.5477724	,	8
27,12	,	72939	,	-39775	,	-22422	,	9.335598	,	8
27,12	,	72971	,	-39774	,	-22412	,	17.550018	,	8
27,12	,	72987	,	-39788	,	-22395	,	24.088572	,	6
27,12	,	73003	,	-39769	,	-22396	,	28.193398	,	4
27,12	,	73035	,	-39788	,	-22411	,	29.64817	,	1
27,12	,	73051	,	-39790	,	-22411	,	28.611137	,	0
27,12	,	73067	,	-39785	,	-22412	,	25.421638	,	0
27,12	,	73099	,	-39782	,	-22406	,	20.732662	,	0
27,12	,	73115	,	-39780	,	-22417	,	15.4318905	,	0
27,13	,	73131	,	-39775	,	-22418	,	10.351899	,	0
27,13	,	73147	,	-39772	,	-22410	,	6.1217403	,	0
27,13	,	73179	,	-39772	,	-22410	,	3.0960069	,	0
27,13	,	73195	,	-39778	,	-22409	,	1.2956944	,	0
27,13	,	73211	,	-39768	,	-22410	,	0.4927261	,	0
27,13	,	73243	,	-39782	,	-22413	,	0.37808537	,	0
27,13	,	73259	,	-39774	,	-22416	,	0.6111795	,	0
27,13	,	73275	,	-39791	,	-22418	,	0.83678925	,	0
27,13	,	73307	,	-39774	,	-22421	,	0.7957412	,	0
27,13	,	73323	,	-39786	,	-22411	,	0.45427603	,	0
27,13	,	73339	,	-39798	,	-22424	,	-0.15150493	,	0
27,13	,	73371	,	-39812	,	-22420	,	-1.205346	,	0
27,13	,	73403	,	-39802	,	-22416	,	-4.904935	,	0
27,13	,	73419	,	-39811	,	-22437	,	-6.84478	,	0
27,13	,	73451	,	-39809	,	-22438	,	-8.496214	,	0
27,13	,	73467	,	-39823	,	-22418	,	-9.855441	,	0
27,13	,	73483	,	-39829	,	-22427	,	-11.026787	,	0
27,13	,	73515	,	-39828	,	-22432	,	-12.152853	,	0
27,13	,	73531	,	-39862	,	-22427	,	-13.367287	,	0
27,13	,	73547	,	-39851	,	-22431	,	-14.884306	,	0
27,13	,	73579	,	-39864	,	-22439	,	-16.777855	,	0
27,13	,	73595	,	-39858	,	-22445	,	-18.776457	,	0
27,13	,	73611	,	-39850	,	-22441	,	-20.385204	,	0
27,13	,	73643	,	-39856	,	-22423	,	-21.072046	,	0
27,13	,	73659	,	-39832	,	-22428	,	-20.45485	,	0
27,13	,	73675	,	-39791	,	-22425	,	-18.115807	,	2
27,13	,	73691	,	-39812	,	-22416	,	-13.60682	,	4
27,13	,	73723	,	-39793	,	-22416	,	-7.121809	,	6
27,13	,	73739	,	-39793	,	-22412	,	0.43700504	,	7
27,13	,	73755	,	-39789	,	-22415	,	8.036376	,	7
27,13	,	73803	,	-39777	,	-22417	,	20.012724	,	5
27,13	,	73819	,	-39787	,	-22420	,	23.458103	,	3
27,13	,	73851	,	-39790	,	-22406	,	24.966007	,	1
27,13	,	73867	,	-39794	,	-22418	,	24.484959	,	0
27,13	,	73883	,	-39785	,	-22414	,	22.233835	,	0
27,13	,	73915	,	-39785	,	-22429	,	18.77665	,	0
27,13	,	73931	,	-39792	,	-22432	,	14.7783375	,	0
27,13	,	73947	,	-39790	,	-22406	,	10.728634	,	0
27,13	,	73963	,	-39794	,	-22392	,	6.9340296	,	0
27,13	,	73995	,	-39782	,	-22414	,	3.6459823	,	0
27,13	,	74011	,	-39796	,	-22420	,	1.0727139	,	0
27,13	,	74043	,	-39781	,	-22408	,	-0.7045839	,	0
27,13	,	74059	,	-39788	,	-22412	,	-1.6950852	,	0
27,13	,	74074	,	-39793	,	-22406	,	-2.0031278	,	0
27,13	,	74107	,	-39783	,	-22418	,	-1.8594469	,	0
27,14	,	74123	,	-39801	,	-22413	,	-1.5075562	,	0
27,14	,	74139	,	-39798	,	-22411	,	-1.2171843	,	0
27,14	,	74155	,	-39808	,	-22414	,	-1.2717936	,	0
27,14	,	74187	,	-39807	,	-22414	,	-1.8213887	,	0
27,14	,	74203	,	-39812	,	-22412	,	-2.845036	,	0
27,14	,	74219	,	-39825	,	-22419	,	-4.252109	,	0
27,14	,	74251	,	-39845	,	-22420	,	-6.0876055	,	0
27,14	,	74267	,	-39831	,	-22419	,	-8.448946	,	0
27,14	,	74283	,	-39832	,	-22419	,	-11.078365	,	0
27,14	,	74314	,	-39858	,	-22426	,	-13.507927	,	0
27,14	,	74331	,	-39855	,	-22446	,	-15.5896845	,	0
27,14	,	74347	,	-39865	,	-22417	,	-17.404823	,	0
27,14	,	74363	,	-39831	,	-22418	,	-18.774431	,	0
27,14	,	74394	,	-39833	,	-22421	,	-19.104166	,	0
27,14	,	74410	,	-39808	,	-22408	,	-17.732252	,	1
27,14	,	74427	,	-39795	,	-22411	,	-14.286646	,	3
27,14	,	74459	,	-39800	,	-22411	,	-8.850636	,	5
27,14	,	74474	,	-39793	,	-22402	,	-2.103962	,	6
27,14	,	74490	,	-39791	,	-22403	,	4.923196	,	7
27,14	,	74522	,	-39779	,	-22403	,	11.344728	,	6
27,14	,	74538	,	-39762	,	-22405	,	16.706484	,	5
27,14	,	74554	,	-39786	,	-22409	,	20.848513	,	4
27,14	,	74587	,	-39775	,	-22408	,	23.511003	,	2
27,14	,	74602	,	-39788	,	-22407	,	24.384827	,	0
27,14	,	74618	,	-39779	,	-22406	,	23.43243	,	0
27,14	,	74635	,	-39774	,	-22402	,	20.992401	,	0
27,14	,	74666	,	-39785	,	-22410	,	17.640396	,	0
27,14	,	74683	,	-39767	,	-22400	,	13.943409	,	0
27,14	,	74698	,	-39770	,	-22407	,	10.436214	,	0
27,14	,	74730	,	-39770	,	-22407	,	7.5584183	,	0
27,14	,	74746	,	-39753	,	-22408	,	5.541528	,	0
27,14	,	74762	,	-39755	,	-22403	,	4.5293655	,	0
27,14	,	74794	,	-39757	,	-22419	,	4.5083914	,	0
27,14	,	74810	,	-39773	,	-22422	,	5.084651	,	0
27,14	,	74826	,	-39757	,	-22399	,	5.6680355	,	0
27,14	,	74858	,	-39751	,	-22394	,	5.9729443	,	0
27,14	,	74874	,	-39761	,	-22408	,	6.0796256	,	0
27,14	,	74890	,	-39776	,	-22410	,	5.947827	,	0
27,14	,	74906	,	-39786	,	-22418	,	5.2109804	,	0
27,14	,	74938	,	-39782	,	-22415	,	3.5436525	,	0
27,14	,	74970	,	-39812	,	-22423	,	-1.9521482	,	0
27,14	,	75002	,	-39787	,	-22425	,	-5.2364216	,	0
27,14	,	75018	,	-39800	,	-22420	,	-8.459499	,	0
27,14	,	75034	,	-39795	,	-22428	,	-11.10566	,	0
27,14	,	75066	,	-39797	,	-22423	,	-12.816497	,	0
27,14	,	75082	,	-39800	,	-22434	,	-13.480501	,	0
27,14	,	75098	,	-39794	,	-22425	,	-13.174959	,	0
27,15	,	75130	,	-39798	,	-22417	,	-12.0700865	,	1
27,15	,	75146	,	-39778	,	-22422	,	-10.292821	,	1
27,15	,	75162	,	-39767	,	-22417	,	-7.8001094	,	2
27,15	,	75178	,	-39754	,	-22413	,	-4.4235377	,	3
27,15	,	75210	,	-39751	,	-22408	,	-0.1378169	,	4
27,15	,	75226	,	-39723	,	-22405	,	4.871809	,	5
27,15	,	75242	,	-39721	,	-22399	,	10.388276	,	5
27,15	,	75274	,	-39707	,	-22407	,	16.142374	,	5
27,15	,	75290	,	-39723	,	-22415	,	21.617653	,	5
27,15	,	75306	,	-39717	,	-22397	,	26.047144	,	4
27,15	,	75338	,	-39712	,	-22385	,	28.772606	,	2
27,15	,	75370	,	-39725	,	-22400	,	28.777212	,	0
27,15	,	75386	,	-39709	,	-22395	,	26.419464	,	0
27,15	,	75418	,	-39699	,	-22391	,	22.963219	,	0
27,15	,	75434	,	-39693	,	-22396	,	19.17686	,	0
27,15	,	75450	,	-39693	,	-22380	,	15.79559	,	0
27,15	,	75482	,	-39701	,	-22387	,	13.123693	,	0
27,15	,	75498	,	-39692	,	-22386	,	11.067972	,	0
27,15	,	75514	,	-39707	,	-22382	,	9.398563	,	0
27,15	,	75546	,	-39705	,	-22390	,	7.8536468	,	0
27,15	,	75562	,	-39706	,	-22383	,	6.2184844	,	0
27,15	,	75578	,	-39697	,	-22386	,	4.504014	,	0
27,15	,	75610	,	-39709	,	-22377	,	2.8850982	,	0
27,15	,	75625	,	-39708	,	-22380	,	1.4451253	,	0
27,15	,	75642	,	-39701	,	-22375	,	0.1842196	,	0
27,15	,	75658	,	-39706	,	-22388	,	-0.8158139	,	0
27,15	,	75690	,	-39706	,	-22380	,	-1.4778737	,	0
27,15	,	75706	,	-39707	,	-22387	,	-1.8394977	,	0
27,15	,	75722	,	-39717	,	-22392	,	-2.0306618	,	0
27,15	,	75770	,	-39720	,	-22393	,	-2.5826504	,	0
27,15	,	75786	,	-39728	,	-22397	,	-3.146472	,	0
27,15	,	75818	,	-39726	,	-22380	,	-4.0008874	,	0
27,15	,	75834	,	-39734	,	-22379	,	-5.129489	,	0
27,15	,	75850	,	-39737	,	-22389	,	-6.432396	,	0
27,15	,	75882	,	-39743	,	-22401	,	-7.8151145	,	0
27,15	,	75898	,	-39741	,	-22395	,	-9.166469	,	0
27,15	,	75914	,	-39739	,	-22386	,	-10.297894	,	0
27,15	,	75929	,	-39725	,	-22388	,	-10.9028225	,	0
27,15	,	75962	,	-39690	,	-22369	,	-10.460279	,	0
27,15	,	75978	,	-39683	,	-22375	,	-8.288361	,	2
27,15	,	76009	,	-39673	,	-22366	,	-4.0324965	,	4
27,15	,	76026	,	-39671	,	-22367	,	1.9464073	,	5
27,15	,	76042	,	-39651	,	-22366	,	8.832249	,	6
27,15	,	76073	,	-39657	,	-22360	,	15.778955	,	6
27,15	,	76090	,	-39659	,	-22352	,	21.947968	,	6
27,15	,	76105	,	-39617	,	-22352	,	26.711006	,	4
27,16	,	76121	,	-39654	,	-22359	,	29.939205	,	3
27,16	,	76154	,	-39633	,	-22359	,	31.597824	,	1
27,16	,	76170	,	-39644	,	-22352	,	31.552702	,	0
27,16	,	76186	,	-39643	,	-22344	,	29.85735	,	0
27,16	,	76217	,	-39636	,	-22346	,	26.785114	,	0
27,16	,	76234	,	-39623	,	-22342	,	22.881065	,	0
27,16	,	76250	,	-39622	,	-22356	,	18.903503	,	0
27,16	,	76282	,	-39635	,	-22358	,	15.39544	,	0
27,16	,	76297	,	-39630	,	-22332	,	12.431565	,	0
27,16	,	76313	,	-39622	,	-22323	,	9.913724	,	0
27,16	,	76345	,	-39599	,	-22337	,	8.002052	,	0
27,16	,	76361	,	-39605	,	-22342	,	7.0730543	,	0
27,16	,	76377	,	-39629	,	-22345	,	7.1319723	,	0
27,16	,	76394	,	-39613	,	-22338	,	7.5732985	,	0
27,16	,	76425	,	-39612	,	-22333	,	7.8222923	,	0
27,16	,	76441	,	-39615	,	-22341	,	7.734	,	0
27,16	,	76457	,	-39617	,	-22335	,	7.305276	,	0
27,16	,	76489	,	-39618	,	-22339	,	6.5216827	,	0
27,16	,	76505	,	-39623	,	-22342	,	5.407883	,	0
27,16	,	76521	,	-39621	,	-22342	,	4.020155	,	0
27,16	,	76553	,	-39627	,	-22337	,	2.4486487	,	0
27,16	,	76569	,	-39645	,	-22336	,	0.7133155	,	0
27,16	,	76585	,	-39629	,	-22342	,	-1.251737	,	0
27,16	,	76601	,	-39639	,	-22338	,	-3.3331985	,	0
27,16	,	76633	,	-39642	,	-22343	,	-5.268833	,	0
27,16	,	76649	,	-39638	,	-22362	,	-6.8875594	,	0
27,16	,	76665	,	-39662	,	-22346	,	-8.163156	,	0
27,16	,	76697	,	-39646	,	-22333	,	-9.210301	,	0
27,16	,	76713	,	-39673	,	-22339	,	-10.160975	,	0
27,16	,	76729	,	-39655	,	-22341	,	-11.072443	,	0
27,16	,	76761	,	-39671	,	-22343	,	-11.900751	,	0
27,16	,	76777	,	-39653	,	-22341	,	-12.470724	,	0
27,16	,	76793	,	-39665	,	-22336	,	-12.55792	,	0
27,16	,	76825	,	-39638	,	-22333	,	-11.935516	,	0
27,16	,	76841	,	-39616	,	-22331	,	-10.237612	,	1
27,16	,	76857	,	-39593	,	-22325	,	-6.926782	,	3
27,16	,	76873	,	-39614	,	-22325	,	-1.8153138	,	5
27,16	,	76905	,	-39584	,	-22330	,	4.524389	,	6
27,16	,	76937	,	-39589	,	-22318	,	17.375866	,	6
27,16	,	76969	,	-39586	,	-22316	,	22.322628	,	4
27,16	,	76985	,	-39578	,	-22312	,	25.563158	,	3
27,16	,	77001	,	-39588	,	-22308	,	26.993317	,	1
27,16	,	77033	,	-39579	,	-22310	,	26.693413	,	0
27,16	,	77049	,	-39576	,	-22309	,	24.929014	,	0
27,16	,	77065	,	-39543	,	-22309	,	22.33703	,	0
27,16	,	77097	,	-39551	,	-22312	,	19.834759	,	0
27,16	,	77113	,	-39547	,	-22317	,	18.064085	,	0
27,17	,	77129	,	-39558	,	-22318	,	17.00886	,	0
27,17	,	77145	,	-39550	,	-22319	,	16.243393	,	0
27,17	,	77177	,	-39546	,	-22299	,	15.411707	,	0
27,17	,	77193	,	-39548	,	-22304	,	14.413732	,	0
27,17	,	77209	,	-39547	,	-22307	,	13.246895	,	0
27,17	,	77241	,	-39540	,	-22310	,	11.932562	,	0
27,17	,	77257	,	-39567	,	-22301	,	10.465561	,	0
27,17	,	77273	,	-39538	,	-22301	,	8.7562275	,	0
27,17	,	77305	,	-39556	,	-22295	,	6.865893	,	0
27,17	,	77337	,	-39556	,	-22306	,	2.9184728	,	0
27,17	,	77369	,	-39563	,	-22304	,	0.85336494	,	0
27,17	,	77385	,	-39569	,	-22304	,	-1.1261072	,	0
27,17	,	77401	,	-39565	,	-22303	,	-2.9473834	,	0
27,17	,	77417	,	-39557	,	-22314	,	-4.4784813	,	0
27,17	,	77449	,	-39564	,	-22309	,	-5.4805026	,	0
27,17	,	77465	,	-39573	,	-22317	,	-5.8893332	,	0
27,17	,	77481	,	-39577	,	-22304	,	-5.951906	,	0
27,17	,	77513	,	-39586	,	-22309	,	-6.0254784	,	0
27,17	,	77529	,	-39581	,	-22312	,	-6.348775	,	0
27,17	,	77545	,	-39583	,	-22312	,	-6.919105	,	0
27,17	,	77577	,	-39597	,	-22317	,	-7.607621	,	0
27,17	,	77593	,	-39595	,	-22318	,	-8.382223	,	0
27,17	,	77609	,	-39598	,	-22322	,	-9.235331	,	0
27,17	,	77624	,	-39606	,	-22344	,	-10.079228	,	0
27,17	,	77657	,	-39606	,	-22310	,	-10.842032	,	0
27,17	,	77672	,	-39581	,	-22295	,	-11.341305	,	0
27,17	,	77689	,	-39580	,	-22308	,	-11.105726	,	0
27,17	,	77720	,	-39553	,	-22312	,	-9.592648	,	1
27,17	,	77752	,	-39530	,	-22296	,	-1.7267232	,	4
27,17	,	77785	,	-39541	,	-22296	,	4.204774	,	5
27,17	,	77801	,	-39546	,	-22301	,	10.419537	,	6
27,17	,	77816	,	-39554	,	-22302	,	15.738508	,	5
27,17	,	77849	,	-39537	,	-22293	,	19.268337	,	3
27,17	,	77865	,	-39535	,	-22295	,	20.835733	,	1
27,17	,	77880	,	-39530	,	-22284	,	20.829718	,	0
27,17	,	77896	,	-39545	,	-22298	,	19.697124	,	0
27,17	,	77929	,	-39541	,	-22294	,	17.664558	,	0
27,17	,	77945	,	-39544	,	-22297	,	14.88685	,	0
27,17	,	77960	,	-39539	,	-22291	,	11.652034	,	0
27,17	,	77993	,	-39525	,	-22294	,	8.420089	,	0
27,17	,	78009	,	-39537	,	-22289	,	5.699723	,	0
27,17	,	78040	,	-39530	,	-22284	,	3.75975	,	0
27,17	,	78056	,	-39513	,	-22284	,	2.6553478	,	0
27,17	,	78072	,	-39516	,	-22278	,	2.484053	,	0
27,17	,	78089	,	-39521	,	-22291	,	3.2013056	,	0
27,18	,	78136	,	-39522	,	-22275	,	5.1916404	,	0
27,18	,	78152	,	-39540	,	-22266	,	5.4041214	,	0
27,18	,	78184	,	-39542	,	-22282	,	4.842681	,	0
27,18	,	78200	,	-39543	,	-22297	,	3.4783626	,	0
27,18	,	78216	,	-39552	,	-22288	,	1.431328	,	0
27,18	,	78248	,	-39564	,	-22301	,	-1.1225374	,	0
27,18	,	78265	,	-39566	,	-22298	,	-4.064789	,	0
27,18	,	78280	,	-39574	,	-22294	,	-7.229966	,	0
27,18	,	78312	,	-39576	,	-22301	,	-10.365936	,	0
27,18	,	78328	,	-39586	,	-22308	,	-13.226421	,	0
27,18	,	78344	,	-39592	,	-22294	,	-15.665733	,	0
27,18	,	78360	,	-39590	,	-22310	,	-17.607948	,	0
27,18	,	78392	,	-39594	,	-22318	,	-18.928583	,	0
27,18	,	78408	,	-39611	,	-22310	,	-19.569668	,	0
27,18	,	78424	,	-39602	,	-22323	,	-19.677547	,	0
27,18	,	78456	,	-39599	,	-22318	,	-19.341036	,	0
27,18	,	78472	,	-39579	,	-22307	,	-18.336895	,	1
27,18	,	78488	,	-39575	,	-22318	,	-16.270447	,	2
27,18	,	78536	,	-39557	,	-22305	,	-8.41576	,	4
27,18	,	78552	,	-39552	,	-22298	,	-3.0964994	,	5
27,18	,	78584	,	-39546	,	-22307	,	2.5887613	,	5
27,18	,	78600	,	-39537	,	-22309	,	8.148762	,	5
27,18	,	78616	,	-39560	,	-22308	,	13.039738	,	4
27,18	,	78632	,	-39555	,	-22316	,	16.584444	,	3
27,18	,	78664	,	-39559	,	-22312	,	18.239923	,	1
27,18	,	78680	,	-39555	,	-22321	,	17.952343	,	0
27,18	,	78696	,	-39562	,	-22312	,	16.071857	,	0
27,18	,	78728	,	-39576	,	-22316	,	13.015546	,	0
27,18	,	78744	,	-39573	,	-22317	,	9.097449	,	0
27,18	,	78760	,	-39565	,	-22321	,	4.730816	,	0
27,18	,	78792	,	-39555	,	-22316	,	0.6084299	,	0
27,18	,	78808	,	-39560	,	-22311	,	-2.5561414	,	0
27,18	,	78824	,	-39579	,	-22317	,	-4.509979	,	0
27,18	,	78856	,	-39564	,	-22322	,	-5.530268	,	0
27,18	,	78872	,	-39569	,	-22325	,	-5.933871	,	0
27,18	,	78904	,	-39572	,	-22322	,	-5.615304	,	0
27,18	,	78936	,	-39588	,	-22324	,	-5.346322	,	0
27,18	,	78952	,	-39589	,	-22329	,	-5.2977676	,	0
27,18	,	78968	,	-39613	,	-22335	,	-5.737774	,	0
27,18	,	79000	,	-39596	,	-22348	,	-6.8631473	,	0
27,18	,	79016	,	-39612	,	-22318	,	-8.557187	,	0
27,18	,	79032	,	-39604	,	-22321	,	-10.446094	,	0
27,18	,	79064	,	-39610	,	-22338	,	-12.137523	,	0
